mismatch_location,s2id,lat,lon,label,sublabel,iso3,distance_from_shore_m,label_source,drift_radius,total_visits,unique_total_ssvid,unique_active_ssvid,active_ssvid_days,unique_stationary_ssvid,stationary_ssvid_days,stationary_fishing_ssvid_days,unique_stationary_fishing_ssvid,top_destination,dock,source
Only in scratch_amanda,94daef89,-25.0027453030174,-47.919347029345005,CANANEIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94dae551,-25.02548099953381,-47.929241140291055,CANANEIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94dae545,-25.02236408541964,-47.934188882204495,CANANEIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94dae55d,-25.01582409357683,-47.929241140291055,CANANEIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94dae567,-25.01099559133987,-47.92924114029106,CANANEIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94dafaad,-25.035137773430662,-47.92924114029106,CANANEIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94daf011,-25.037942961437253,-47.909454749173875,CANANEIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94daeffd,-25.02517306704354,-47.914400660392566,CANANEIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94daeff5,-25.012401372875843,-47.919347029345005,CANANEIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94daf01f,-25.02657574018995,-47.90450929572887,CANANEIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94dae57d,-24.9996278805783,-47.92429385599118,CANANEIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,94daeffb,-25.020345388529343,-47.91440066039257,CANANEIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743c9,-15.671435134575605,-38.93810306684403,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07374235,-15.669241140443033,-38.94854225243563,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07374185,-15.692398659549028,-38.95376120880735,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0737424d,-15.659539955235534,-38.94854225243564,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0737417d,-15.690842103719984,-38.93810306684403,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743ad,-15.655785737860183,-38.9433228717582,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743d7,-15.68599009192465,-38.93810306684403,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0737424f,-15.658443498964232,-38.95376120880735,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0737424b,-15.664390457796676,-38.94854225243563,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743af,-15.656881796626593,-38.93810306684403,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743b9,-15.667680464420238,-38.93288283776215,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07374237,-15.66814407400622,-38.95376120880735,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743b7,-15.666583841843751,-38.93810306684403,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743c5,-15.677383839822658,-38.93288283776215,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07374179,-15.694595796215744,-38.943322871758205,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07374183,-15.693497251046974,-38.94854225243563,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743b1,-15.661732729156885,-38.93810306684403,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07374229,-15.682696286243411,-38.95376120880735,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07374231,-15.672994631573644,-38.95376120880735,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743db,-15.682235797282,-38.93288283776215,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07374249,-15.663293696432564,-38.95376120880735,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743cf,-15.6762866072408,-38.93810306684403,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743b5,-15.665487172951485,-38.9433228717582,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743d1,-15.681138259727703,-38.93810306684403,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743d9,-15.687087934431208,-38.93288283776215,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07374253,-15.654689632871182,-38.94854225243563,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743c7,-15.672532062164846,-38.93288283776215,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07374187,-15.687547383122553,-38.95376120880735,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0737422f,-15.67784536902324,-38.95376120880735,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,073743b3,-15.660636365317488,-38.9433228717582,CANAVIEIRAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,9036a381,-3.9429979903116017,-80.94078387805708,CANCAS,,PER,0.0,anchorage_overrides,,,,,,0,,,0,,,PER
Only in scratch_amanda,9036a47f,-3.937917,-80.94,CANCAS,,PER,0.0,anchorage_overrides,,,,,,0,,,0,,,PER
Only in scratch_amanda,9036a37f,-3.9425888930817616,-80.94561512704402,CANCAS,,PER,0.0,anchorage_overrides,,,,,,0,,,0,,,PER
Only in scratch_amanda,966837d5,-36.628797222222225,-73.09119166666666,CANDELARIA,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,314756cd,17.46323694,106.6279968,CANG CA NHAT LE,,VNM,0.0,anchorage_overrides,,,,,,0,,,0,,,VNM
Only in scratch_amanda,966837d7,-36.62481388888889,-73.09337222222221,CANTERA,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,91526265,-20.6605,-70.18297222222223,CARAMUCHO,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,0734d76b,-17.74065663939744,-39.26092615938609,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d73b,-17.75292423382341,-39.25053812698902,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d0cb,-17.751718562158732,-39.23495286690182,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d74f,-17.739450360788293,-39.24534346842609,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d751,-17.734548520434032,-39.24534346842609,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d733,-17.755389055481686,-39.24014838170828,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d749,-17.744352332701954,-39.24534346842609,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d74b,-17.745584126261377,-39.24014838170828,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d0b5,-17.746815867618167,-39.23495286690182,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d737,-17.74925443605965,-39.24534346842609,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d735,-17.75048652522131,-39.24014838170828,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d74d,-17.74068185871733,-39.24014838170829,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d745,-17.738218810737152,-39.250538126989035,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d75b,-17.733317266062965,-39.25053812698902,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d743,-17.736987208622843,-39.255732357331055,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d731,-17.754156670745967,-39.245343468426086,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d753,-17.735779722704578,-39.24014838170829,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d73d,-17.751691744772977,-39.255732357331055,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d0b3,-17.741913304465328,-39.234952866901835,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,0734d715,-17.745557855819015,-39.260926159386095,CARAVELAS,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,962296e1,-41.74813888888889,-73.70533333333334,CARELMAPU,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,9697aa87,-28.079894444444445,-71.14876666666667,CARRIZAL BAJO,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,96623f2b,-33.55098888888889,-71.614425,CARTAGENA,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,92ac3075,-1.2082867800111474,-46.03486754630598,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a5f,-1.1904151143090578,-46.01580563686019,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3af5,-1.190510629326057,-46.02057040910557,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a7d,-1.2009043072145138,-46.01580563686019,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3079,-1.2080929399162836,-46.02533565144413,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3af9,-1.183519275927409,-46.02057040910557,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a85,-1.2010970206988367,-46.02533565144413,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a93,-1.194198501126996,-46.03010136385217,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a81,-1.204498142302953,-46.020570409105574,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3073,-1.2117859012776035,-46.03486754630598,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac307b,-1.2115915001684872,-46.02533565144413,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a8f,-1.1975996617919829,-46.02533565144413,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a61,-1.1939111114793397,-46.01580563686019,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a7b,-1.2008079522686153,-46.011041334731715,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a63,-1.197407509124203,-46.01580563686019,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a7f,-1.2044015057211197,-46.01580563686019,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac307f,-1.2079960216645744,-46.02057040910557,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3af3,-1.1906061455278474,-46.02533565144413,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a8b,-1.1940069068415236,-46.02057040910557,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a5d,-1.1903196004804215,-46.011041334731715,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a59,-1.1869195176424752,-46.01580563686019,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3077,-1.2081898593663498,-46.03010136385217,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a9d,-1.2046914190586409,-46.03010136385217,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3aed,-1.190701662910855,-46.03010136385217,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a8d,-1.1941027033919367,-46.02533565144413,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a5b,-1.1868242841248808,-46.011041334731715,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3081,-1.2078991046148488,-46.01580563686019,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3af1,-1.1871099882288452,-46.02533565144413,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a91,-1.1976957399097805,-46.03010136385217,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a99,-1.201289738949166,-46.03486754630598,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac307d,-1.2114943014147883,-46.020570409105574,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a89,-1.1975035848622593,-46.02057040910557,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a9f,-1.2047880592252629,-46.03486754630598,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a65,-1.1973114345814075,-46.011041334731715,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a67,-1.1938153173089674,-46.011041334731715,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a57,-1.1834243215086897,-46.01580563686019,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a87,-1.201000663359122,-46.02057040910557,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3071,-1.211688700123971,-46.03010136385217,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a83,-1.204594780083332,-46.02533565144413,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a97,-1.197791819212057,-46.03486754630598,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3a9b,-1.201193379230053,-46.03010136385217,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,92ac3af7,-1.187014752344984,-46.02057040910557,CARUTAPERA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,961f2ea1,-42.56435277777778,-72.82518333333333,CASA DE PESCA,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,96893eb9,-31.978755555555555,-71.49899444444445,CASCABELES,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,961997df,-41.619194444444446,-72.3261111111111,CASCAJAL,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,07b89ac7,-4.095443876168246,-38.16093335392816,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89acb,-4.096035209751041,-38.15036850527298,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89ab9,-4.09955977514457,-38.16093335392816,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89acf,-4.09162375769339,-38.15565113626559,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89acd,-4.0919191235110475,-38.15036850527298,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89009,-4.116027399106304,-38.16093335392816,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89ab5,-4.100151698953437,-38.15036850527298,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89aab,-4.112503583778925,-38.15036850527298,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89aa1,-4.111613023911542,-38.16621515818424,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89007,-4.116324547610589,-38.15565113626559,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89ab3,-4.104268591062635,-38.15036850527298,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b8854d,-4.10456483038256,-38.14508546102678,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89ac9,-4.095739548849232,-38.15565113626559,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89abb,-4.103676076982151,-38.16093335392816,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89aa5,-4.107792781625388,-38.16093335392816,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89aa9,-4.112206742312778,-38.15565113626559,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89aaf,-4.108089339732088,-38.15565113626559,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89aa3,-4.107496211717887,-38.16621515818423,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89ab7,-4.09985574294469,-38.15565113626559,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89aa7,-4.111909889018657,-38.16093335392816,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b8854b,-4.100447643155864,-38.14508546102678,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89aad,-4.108385886023013,-38.15036850527298,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89abd,-4.103379802251507,-38.16621515818423,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b88555,-4.112800413402107,-38.14508546102678,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b89ab1,-4.10397233992418,-38.15565113626559,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07b88553,-4.108682420483194,-38.14508546102678,CASCAVEL,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,96221759,-42.473333333333336,-73.76244444444444,CASTRO,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,96189d13,-42.147083333333335,-73.43680555555557,CAUCAHUE,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,07c74a0b,-3.700774352074952,-38.587413384676616,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c7358d,-3.6923959384506775,-38.592661453771534,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c735f1,-3.692934240009242,-38.582164896150346,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a73,-3.704559552750192,-38.59266145377154,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c735f5,-3.696719520050652,-38.58741338467661,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a6b,-3.712670658289321,-38.592661453771534,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a77,-3.7002348558263622,-38.59790910336278,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a6d,-3.7086149026206745,-38.59266145377154,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a0f,-3.705099617718631,-38.582164896150346,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a11,-3.709155555488459,-38.582164896150346,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c7358b,-3.696450070612922,-38.59266145377154,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a69,-3.7124000234879704,-38.59790910336278,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a65,-3.708074211430493,-38.60315633337805,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a6f,-3.7083445618091706,-38.59790910336278,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a0d,-3.7048295900260273,-38.58741338467661,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a13,-3.70888523385158,-38.58741338467661,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c7358f,-3.6921267733584657,-38.59790910336278,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a79,-3.6999650933768993,-38.60315633337805,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a71,-3.7042895059045353,-38.59790910336278,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c735f3,-3.692665094005394,-38.587413384676616,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c735f7,-3.696988959926728,-38.582164896150346,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a75,-3.700504608730179,-38.592661453771534,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c73589,-3.696180611626924,-38.59790910336278,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a7b,-3.7040194495024705,-38.60315633337805,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,07c74a09,-3.701044085847283,-38.582164896150346,CAUCAIA,,BRA,0.0,anchorage_overrides,,,,,,0,,,0,,,BRA
Only in scratch_amanda,91055797,-13.023922857157142,-76.4887454285857,CERRO AZUL,,PER,0.0,anchorage_overrides,,,,,,0,,,0,,,PER
Only in scratch_amanda,96684ca3,-36.72166111111111,-72.98648055555556,CERRO VERDE,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,9619b375,-41.631055555555555,-72.66619444444446,CHAICAS,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,961f1d5b,-42.91218333333333,-72.71628611111112,CHAITEN,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,963e04bb,-39.95339722222222,-73.5768361111111,CHAIUIN,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
Only in scratch_amanda,96183133,-41.48305555555556,-72.83916666666666,CHAMIZA,,CHL,0.0,anchorage_overrides,,,,,,0,,,0,,,CHL
