iso3,label,sublabel,latitude,longitude
IDN,Desa Lalang,,3.36857008934,99.4379501343
IDN,Dusun Besar,,-1.10835003853,109.449989319
IDN,Dusun Kecil,,-1.07720994949,109.454841614
IDN,Gebang Rejo,,-1.39085996151,120.751068115
IDN,Jangka Buya,,5.22916984558,96.3314208984
IDN,Jati Kontal,,-7.88661003113,110.000709534
IDN,Jati Malang,,-7.88005018234,109.984596252
IDN,Kalanganyar,,-7.40541982651,112.810577393
IDN,Kalar Kalar,,-6.53162002563,134.097808838
IDN,Kali Gangsa,,-6.87741994858,109.075119019
IDN,Kamal Muara,,-6.09167003632,106.725471497
IDN,Karang Reja,,-6.62922000885,108.525810242
IDN,Karang Sari,,-6.88870000839,112.056030273
IDN,Karanganyar,,-6.70329999924,111.63205719
IDN,Karanganyer,,-5.5281701088,104.539253235
IDN,Karimunting,,0.80269998312,108.848197937
IDN,Kb. Tanjung,,5.3254699707,96.0464172363
IDN,Kelvik Taar,,-5.62629985809,132.742828369
IDN,Kendawangan,,-2.52643990517,110.212142944
IDN,Klidang Lor,,-6.88125991821,109.749786377
IDN,Kota Bangun,,-0.401580005884,117.428970337
IDN,Kuala Besar,,1.03337001801,121.960166931
IDN,Kuala Jelai,,-2.98400998116,110.738830566
IDN,Kuala Penet,,-5.25446987152,105.862541199
IDN,Lam Teungoh,,5.54595994949,95.2552566528
IDN,Maccinibaji,,-4.77397012711,119.491752625
IDN,Manitinting,,0.630890011787,128.424057007
IDN,Muara Angke,,-6.1060500145,106.775657654
IDN,Muara Gatah,,-7.8148598671,108.364898682
IDN,Muara Maras,,-4.31461000443,102.766578674
IDN,Oeba Kupang,,-10.1542100906,123.590377808
IDN,Pabbiringan,,-5.69923019409,119.722793579
